FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_DELAY,DEP_DELAY 
2018-01-04,YX,3502,MKE,ORD,-7.0,-5.0
2018-01-05,DL,1341,GSP,ATL,-17.0,-5.0
2018-09-08,HA,104,LIH,HNL,-1.0,-5.0
2018-05-14,YV,5839,BMI,DFW,-20.0,-5.0
2018-10-30,AA,2505,BOS,PHX,0.0,-5.0
2018-09-02,UA,383,HNL,DEN,-23.0,-5.0
2018-01-05,WN,1693,MCI,OAK,-22.0,-5.0
2018-01-24,YV,5763,SBP,PHX,-12.0,-5.0
2018-01-24,DL,2126,LAS,ATL,-15.0,-5.0
2018-05-30,DL,2337,DAY,ATL,-21.0,-5.0
2018-10-26,9E,5261,TYS,ATL,4.0,-5.0
2018-01-24,WN,1151,SJC,DEN,-5.0,-5.0
2018-01-25,YX,3469,EWR,CMH,-18.0,-5.0
2018-05-31,HA,514,LIH,HNL,-7.0,-5.0
2018-09-13,9E,3321,DCA,CVG,-4.0,-5.0
2018-05-30,AS,1720,SFO,DAL,-23.0,-5.0
2018-01-25,MQ,3360,BZN,DFW,19.0,-5.0
2018-09-13,MQ,3774,AMA,DFW,-12.0,-5.0
2018-09-13,AA,1121,ORD,MCO,-6.0,-5.0
2018-05-29,AA,662,SFO,CLT,12.0,-5.0
2018-12-20,YX,3559,IND,DEN,-22.0,-5.0
2018-09-12,UA,317,SFO,IND,-9.0,-5.0
2018-08-20,YX,4743,MIA,BNA,-7.0,-5.0
2018-08-20,MQ,3601,AZO,ORD,-18.0,-5.0
2018-05-30,OO,3140,DRO,PHX,-19.0,-5.0
2018-05-30,WN,1572,MSY,HOU,-15.0,-5.0
2018-08-19,DL,960,ORD,ATL,-17.0,-5.0
2018-12-19,9E,5067,SHV,ATL,-4.0,-5.0
2018-11-07,HA,192,HNL,ITO,3.0,-5.0
2018-12-19,WN,1975,SFO,LAX,-10.0,-5.0
2018-12-18,AA,1584,DFW,AUS,-6.0,-5.0
2018-11-08,UA,785,CLE,ORD,-19.0,-5.0
2018-04-30,WN,5698,SFO,SAN,30.0,-5.0
2018-01-27,AA,2617,ORD,DCA,-19.0,-5.0
2018-12-18,AA,1861,AUS,PHX,-9.0,-5.0
2018-01-29,OO,4588,CID,MSP,-18.0,-5.0
2018-09-15,OH,5627,CLT,CAK,-16.0,-5.0
2018-08-16,UA,2312,CHS,EWR,-2.0,-5.0
2018-08-16,OO,5831,DEN,MAF,-12.0,-5.0
2018-01-28,AA,1754,LAS,PHX,-9.0,-5.0
2018-11-08,9E,5073,CVG,DFW,1.0,-5.0
2018-12-19,DL,1118,DTW,PHL,26.0,-5.0
2018-08-18,MQ,3528,DFW,ROW,-12.0,-5.0
2018-09-14,DL,1487,IND,MSP,-20.0,-5.0
2018-01-26,B6,1234,SJU,MCO,-27.0,-5.0
2018-05-31,WN,429,MSY,ATL,-7.0,-5.0
2018-01-26,EV,5558,ATL,LNK,-18.0,-5.0
2018-11-08,MQ,3632,DFW,ABI,2.0,-5.0
2018-08-17,YX,3664,SRQ,EWR,23.0,-5.0
2018-01-27,YV,6047,IAH,MCI,-4.0,-5.0
2018-01-26,AA,1748,PHL,MCO,-9.0,-5.0
2018-05-01,WN,1813,BWI,MKE,-18.0,-5.0
2018-08-17,F9,1286,DEN,ORD,-11.0,-5.0
2018-12-22,AS,1938,SFO,LAX,5.0,-5.0
2018-12-22,AA,1704,TPA,CLT,-13.0,-5.0
2018-08-24,OH,5337,CLT,MOB,-9.0,-5.0
2018-01-16,UA,552,CID,DEN,-7.0,-5.0
2018-12-22,9E,3470,AVL,ATL,-23.0,-5.0
2018-01-18,WN,6127,LAS,SJC,-15.0,-5.0
2018-09-11,AA,179,JFK,SFO,-13.0,-5.0
2018-05-27,WN,2880,BNA,DCA,1.0,-5.0
2018-05-27,NK,921,LGA,MYR,-25.0,-5.0
2018-11-06,AA,1049,EWR,ORD,29.0,-5.0
2018-08-23,NK,207,DFW,LAS,-20.0,-5.0
2018-10-28,AA,2608,PHL,DFW,3.0,-5.0
2018-10-28,AA,1678,CLT,PHX,6.0,-5.0
2018-05-08,OO,4146,DTW,CHA,-11.0,-5.0
2018-05-08,AA,2353,IAH,DFW,-6.0,-5.0
2018-10-28,DL,503,SLC,AUS,-17.0,-5.0
2018-12-23,AA,663,PHX,KOA,-34.0,-5.0
2018-01-16,AA,2023,MCO,PHL,-4.0,-5.0
2018-05-07,DL,1138,ATL,CVG,-9.0,-5.0
2018-12-22,OO,4168,ELP,SLC,-8.0,-5.0
2018-01-16,9E,3414,ROC,DTW,2.0,-5.0
2018-10-28,OO,4443,CVG,MKE,-9.0,-5.0
2018-01-16,OO,5181,BZN,SFO,-6.0,-5.0
2018-08-21,NK,130,MCO,EWR,-1.0,-5.0
2018-01-21,AA,2307,ORD,PSP,-9.0,-5.0
2018-01-20,AA,195,MIA,MCO,-19.0,-5.0
2018-01-20,YX,4663,STL,PHL,-8.0,-5.0
2018-08-21,AA,1368,MIA,LAS,-27.0,-5.0
2018-12-20,DL,2256,MCI,ATL,-7.0,-5.0
2018-12-20,DL,2369,DTW,ORD,-31.0,-5.0
2018-11-07,DL,2748,ATL,OMA,-13.0,-5.0
2018-05-04,DL,84,DFW,ATL,-28.0,-5.0
2018-05-28,B6,795,JFK,AUS,-9.0,-5.0
2018-01-21,UA,2128,SFO,MIA,-29.0,-5.0
2018-12-21,DL,2488,BOS,SFO,-19.0,-5.0
2018-08-22,DL,1272,ATL,PIT,-25.0,-5.0
2018-01-19,WN,301,DTW,ATL,-32.0,-5.0
2018-08-23,AA,1263,DFW,LGA,-23.0,-5.0
2018-12-21,AA,1140,JFK,BOS,17.0,-5.0
2018-01-19,EV,4458,EWR,IND,-24.0,-5.0
2018-01-20,AS,308,SEA,SFO,-25.0,-5.0
2018-10-27,WN,4371,MHT,BWI,0.0,-5.0
2018-08-22,UA,654,CID,DEN,8.0,-5.0
2018-08-22,AA,855,DFW,CLT,-25.0,-5.0
2018-05-28,OO,5357,DEN,MAF,-14.0,-5.0
2018-04-05,OO,4654,FSM,ATL,-3.0,-5.0
2018-07-18,DL,2114,COS,ATL,-6.0,-5.0
2018-03-07,DL,1503,MSP,PDX,-13.0,-5.0
2018-07-18,OO,3789,MSP,MSN,-3.0,-5.0
2018-07-18,OO,4938,MSP,BIS,-9.0,-5.0
2018-06-23,AA,632,PVD,CLT,-4.0,-5.0
2018-03-08,OO,5478,TUS,DEN,-16.0,-5.0
2018-12-03,UA,2381,ORD,SAN,-14.0,-5.0
2018-06-24,WN,6327,DEN,MCI,-13.0,-5.0
2018-03-08,9E,3933,LGA,BUF,-33.0,-5.0
2018-06-24,OH,5577,SAV,CLT,3.0,-5.0
2018-03-08,UA,2056,PSP,DEN,-21.0,-5.0
2018-04-06,OH,5689,CAE,CLT,11.0,-5.0
2018-03-06,UA,1199,DEN,ONT,-6.0,-5.0
2018-10-01,YX,4652,LGA,RDU,-12.0,-5.0
2018-03-05,YX,4407,PHL,PVD,-4.0,-5.0
2018-06-22,OO,4123,MKE,BOS,-12.0,-5.0
2018-06-22,NK,623,DTW,SAN,-13.0,-5.0
2018-12-03,WN,2097,PVD,BWI,-14.0,-5.0
2018-06-23,WN,2826,BWI,ROC,-12.0,-5.0
2018-04-06,9E,5312,DTW,AVP,-17.0,-5.0
2018-12-04,WN,1205,AUS,DAL,-7.0,-5.0
2018-03-06,WN,1472,SJC,SLC,-11.0,-5.0
2018-03-10,AA,1615,CLT,BWI,-21.0,-5.0
2018-12-02,WN,1761,MSY,ATL,-5.0,-5.0
2018-03-10,AA,2244,IAH,DFW,-17.0,-5.0
2018-06-25,WN,934,BWI,JAX,-13.0,-5.0
2018-04-03,WN,379,CLE,BNA,-10.0,-5.0
2018-10-03,9E,5480,JFK,RIC,3.0,-5.0
2018-07-15,NK,777,FLL,LAS,-15.0,-5.0
2018-10-03,OO,3327,LGA,DAL,17.0,-5.0
2018-11-21,YX,3484,EWR,RDU,-3.0,-5.0
2018-04-02,AA,576,DFW,LAS,-18.0,-5.0
2018-10-12,UA,2006,EWR,SFO,-6.0,-5.0
2018-06-26,OO,5338,SFO,PSP,-13.0,-5.0
2018-04-04,UA,1412,SJC,DEN,-18.0,-5.0
2018-07-17,AA,1228,MIA,LAX,2.0,-5.0
2018-07-17,AA,2518,AUS,DFW,-11.0,-5.0
2018-06-24,AA,1915,BOS,CLT,-15.0,-5.0
2018-03-09,EV,5585,ATL,BTR,-20.0,-5.0
2018-11-20,G4,8,LAS,ICT,4.0,-5.0
2018-06-25,AS,51,ORD,SEA,-22.0,-5.0
2018-06-25,OH,5447,CLT,ORF,-9.0,-5.0
2018-12-02,DL,2779,JFK,ATL,-29.0,-5.0
2018-04-03,9E,3330,DTW,GSP,-16.0,-5.0
2018-04-03,AA,2186,TPA,MIA,-15.0,-5.0
2018-10-17,OH,5677,DSM,CLT,-21.0,-5.0
2018-02-28,DL,1725,ATL,SRQ,-17.0,-5.0
2018-12-06,UA,2219,ORD,BTV,-8.0,-5.0
2018-04-10,EV,4174,IAH,LIT,23.0,-5.0
2018-04-10,MQ,3885,GJT,DFW,-14.0,-5.0
2018-10-17,UA,1878,SFO,IAH,-11.0,-5.0
2018-07-23,AA,22,IAH,DFW,-12.0,-5.0
2018-09-29,DL,1301,BWI,MSP,6.0,-5.0
2018-03-01,DL,2306,ATL,DAY,-14.0,-5.0
2018-10-16,OH,5640,FAY,CLT,-8.0,-5.0
2018-04-09,OO,4604,SLC,ORD,-13.0,-5.0
2018-09-29,WN,3604,LAX,SJC,-3.0,-5.0
2018-02-27,EV,4210,OMA,IAH,-5.0,-5.0
2018-12-06,OO,4724,MSP,RST,-21.0,-5.0
2018-04-10,DL,2213,SEA,DEN,-26.0,-5.0
2018-06-18,WN,1590,PIT,FLL,-18.0,-5.0
2018-06-18,AA,2197,SEA,PHX,-23.0,-5.0
2018-04-10,WN,1832,DAL,MCI,-8.0,-5.0
2018-02-27,DL,1505,MSP,SFO,-28.0,-5.0
2018-07-24,AA,205,LAX,OGG,-7.0,-5.0
2018-09-28,DL,2348,SJC,ATL,-16.0,-5.0
2018-12-06,OO,3532,ATL,MOB,4.0,-5.0
2018-04-10,YX,4651,PIT,LGA,-19.0,-5.0
2018-07-21,9E,5046,MSP,CVG,-15.0,-5.0
2018-03-04,NK,363,ATL,IAH,-14.0,-5.0
2018-07-21,9E,3365,PIT,JFK,,-5.0
2018-11-19,OO,3535,MSP,LNK,-21.0,-5.0
2018-04-07,AA,1961,CLT,FLL,-3.0,-5.0
2018-04-07,AS,735,SEA,ANC,-10.0,-5.0
2018-10-01,NK,892,MCO,DTW,-8.0,-5.0
2018-03-05,WN,1264,MCO,PVD,1.0,-5.0
2018-03-05,WN,3560,FLL,BNA,-7.0,-5.0
2018-03-04,YX,3629,BNA,ORD,-24.0,-5.0
2018-11-19,AA,437,LAS,PHL,-10.0,-5.0
2018-06-21,B6,1373,JFK,CHS,-21.0,-5.0
2018-11-18,DL,1801,GSO,ATL,-5.0,-5.0
2018-12-05,YX,6003,RDU,LGA,-30.0,-5.0
2018-11-18,DL,491,ATL,TUL,-12.0,-5.0
2018-10-16,9E,5045,DCA,JFK,-11.0,-5.0
2018-03-02,OO,3133,PHX,SGU,-20.0,-5.0
2018-10-16,OO,5051,DEN,PUB,-8.0,-5.0
2018-07-21,AS,96,ANC,SEA,-4.0,-5.0
2018-06-21,OO,4536,MSP,RAP,-20.0,-5.0
2018-10-16,AA,1368,MIA,LAS,-18.0,-5.0
2018-10-16,WN,2177,BOS,STL,18.0,-5.0
2018-10-16,9E,5347,DTW,SAT,3.0,-5.0
2018-07-08,AS,1742,SEA,SFO,5.0,-5.0
2018-07-08,DL,2075,ATL,MCI,-23.0,-5.0
2018-03-27,UA,788,SNA,ORD,-3.0,-5.0
2018-03-19,AA,1107,LAS,ORD,-10.0,-5.0
2018-07-01,WN,3111,CMH,MDW,-16.0,-5.0
2018-03-19,DL,1582,MSP,DTW,-14.0,-5.0
2018-03-20,WN,6010,SEA,SJC,5.0,-5.0
2018-11-27,NK,653,PIT,LAX,-4.0,-5.0
2018-07-07,AA,1927,DTW,PHL,-22.0,-5.0
2018-03-27,B6,408,JFK,PWM,-16.0,-5.0
2018-03-20,WN,1165,OAK,LAS,-24.0,-5.0
2018-10-10,9E,5427,ILM,ATL,-8.0,-5.0
2018-03-18,WN,2233,BWI,MSY,-25.0,-5.0
2018-03-28,OO,3458,SEA,SLC,-19.0,-5.0
2018-11-24,AA,2455,LAX,BOS,-15.0,-5.0
2018-11-24,AA,1885,PHX,DFW,-4.0,-5.0
2018-11-29,HA,503,HNL,LIH,-6.0,-5.0
2018-03-19,WN,5458,MCO,ISP,-13.0,-5.0
2018-03-19,OO,4179,DTW,ORF,-15.0,-5.0
2018-03-27,AA,655,DCA,CLT,-25.0,-5.0
2018-03-28,EV,5460,ATL,SHV,-13.0,-5.0
2018-07-09,NK,281,MSP,IAH,-9.0,-5.0
2018-03-19,EV,4219,ORD,TUL,-4.0,-5.0
2018-07-05,OO,4515,OKC,MSP,-18.0,-5.0
2018-03-24,B6,1017,JAX,FLL,-3.0,-5.0
2018-11-26,DL,2659,BUF,ATL,-7.0,-5.0
2018-07-06,EV,4070,IAH,BNA,5.0,-5.0
2018-10-08,OO,7369,APN,PLN,-17.0,-5.0
2018-07-05,UA,981,IAH,TPA,-1.0,-5.0
2018-03-24,YV,5886,MGM,DFW,1.0,-5.0
2018-11-25,NK,455,BDL,TPA,-19.0,-5.0
2018-07-05,AA,2146,LGA,BOS,-7.0,-5.0
2018-10-08,OO,3364,SJC,SAN,-14.0,-5.0
2018-03-23,AA,569,DSM,PHX,23.0,-5.0
2018-10-07,WN,3120,LAS,MDW,-17.0,-5.0
2018-07-07,MQ,4092,DSM,ORD,-2.0,-5.0
2018-07-07,9E,3374,RIC,MSP,-13.0,-5.0
2018-03-21,NK,178,TPA,CLE,-3.0,-5.0
2018-03-26,WN,891,SJU,BWI,-5.0,-5.0
2018-11-25,9E,3365,BGR,LGA,3.0,-5.0
2018-07-03,DL,1830,SLC,JFK,-5.0,-5.0
2018-07-03,HA,41,SFO,OGG,-27.0,-5.0
2018-10-07,AA,2112,CLT,ILM,-2.0,-5.0
2018-03-22,MQ,3693,DFW,GRR,1.0,-5.0
2018-11-27,MQ,3318,DFW,FSM,-15.0,-5.0
2018-03-22,OO,4259,FWA,DTW,5.0,-5.0
2018-11-30,9E,3412,ATL,XNA,-2.0,-5.0
2018-06-27,B6,1836,DTW,BOS,-3.0,-5.0
2018-03-14,9E,3456,LGA,PIT,-11.0,-5.0
2018-04-01,MQ,3671,CVG,LGA,-32.0,-5.0
2018-07-13,WN,1301,CMH,MDW,-6.0,-5.0
2018-03-14,YV,5760,MRY,PHX,-13.0,-5.0
2018-03-31,UA,2093,DFW,SFO,-10.0,-5.0
2018-06-28,MQ,3347,BZN,ORD,-34.0,-5.0
2018-07-13,OH,5643,JAX,CLT,-23.0,-5.0
2018-03-14,G4,728,SFB,LIT,0.0,-5.0
2018-03-14,OO,4132,ROC,MSP,32.0,-5.0
2018-03-12,OH,5394,DTW,DCA,0.0,-5.0
2018-03-12,MQ,3938,DFW,LRD,5.0,-5.0
2018-03-12,OO,4592,DTW,CID,10.0,-5.0
2018-07-15,YV,5848,DFW,ICT,6.0,-5.0
2018-03-12,UA,2386,ORD,RSW,-16.0,-5.0
2018-12-01,OO,2963,LAX,SLC,-8.0,-5.0
2018-12-01,OH,5091,CVG,CLT,-10.0,-5.0
2018-06-27,AA,273,LAX,LIH,-15.0,-5.0
2018-04-01,OO,3354,PDX,STL,-44.0,-5.0
2018-10-04,MQ,4013,SGF,ORD,-19.0,-5.0
2018-07-14,AA,1462,SLC,DFW,-9.0,-5.0
2018-03-12,AS,97,SEA,ANC,-27.0,-5.0
2018-07-11,YV,6172,DTW,IAH,36.0,-5.0
2018-10-10,EV,4031,RIC,EWR,23.0,-5.0
2018-10-05,WN,2493,HOU,MAF,-13.0,-5.0
2018-06-29,WN,1470,SFO,BUR,-15.0,-5.0
2018-06-29,YX,3595,EWR,BUF,8.0,-5.0
2018-03-28,B6,1215,BOS,BUF,2.0,-5.0
2018-11-24,HA,308,HNL,KOA,-10.0,-5.0
2018-10-05,AS,109,SEA,ANC,17.0,-5.0
2018-03-17,OO,3579,ATL,AVL,-11.0,-5.0
2018-03-29,EV,5571,RIC,BOS,-21.0,-5.0
2018-06-29,DL,2497,SLC,LAS,-19.0,-5.0
2018-11-23,WN,2507,DAL,DEN,-14.0,-5.0
2018-10-05,DL,2582,MSY,DTW,-20.0,-5.0
2018-11-23,WN,2032,DEN,LAS,-3.0,-5.0
2018-11-30,OO,3973,ATL,TRI,-11.0,-5.0
2018-11-30,NK,362,IAH,ATL,-19.0,-5.0
2018-03-15,OO,4577,IAH,MSP,-12.0,-5.0
2018-10-10,DL,2623,DTW,BOS,-14.0,-5.0
2018-11-29,AA,2530,LAS,LAX,21.0,-5.0
2018-03-29,DL,930,SLC,LAX,-23.0,-5.0
2018-07-12,B6,2024,LAX,JFK,-4.0,-5.0
2018-03-15,UA,1677,SFO,SEA,5.0,-5.0
2018-09-24,MQ,3351,ORD,SUX,-14.0,-5.0
2018-02-20,WN,1156,SMF,LAS,-16.0,-5.0
2018-02-20,AA,168,ORD,RDU,-12.0,-5.0
2018-07-31,EV,2872,DFW,BTR,-20.0,-5.0
2018-04-15,B6,717,BOS,JFK,21.0,-5.0
2018-07-30,WN,1708,SAN,LAS,-9.0,-5.0
2018-10-19,UA,1241,LAX,IAH,1.0,-5.0
2018-02-20,DL,2805,SEA,SLC,-9.0,-5.0
2018-04-15,AA,357,SAT,DFW,-11.0,-5.0
2018-02-20,UA,640,ORD,PHL,-14.0,-5.0
2018-02-19,9E,3842,PIT,LGA,-29.0,-5.0
2018-06-13,HA,114,LIH,HNL,-6.0,-5.0
2018-04-16,DL,1551,MSP,LAS,-1.0,-5.0
2018-11-14,YV,5814,DFW,RAP,-14.0,-5.0
2018-04-16,MQ,4097,DFW,LRD,-15.0,-5.0
2018-11-14,9E,3289,DTW,EWR,-9.0,-5.0
2018-06-13,AA,1584,AUS,DFW,4.0,-5.0
2018-06-13,OH,5419,CLT,GSO,-9.0,-5.0
2018-10-19,DL,2888,AUS,SLC,-21.0,-5.0
2018-02-23,UA,1755,IAH,LGA,-18.0,-5.0
2018-12-08,WN,4425,PHX,OAK,-5.0,-5.0
2018-04-13,UA,734,SFO,ORD,-30.0,-5.0
2018-10-18,AA,693,HNL,PHX,-18.0,-5.0
2018-06-15,UA,1450,CLE,ORD,-20.0,-5.0
2018-12-08,DL,1577,MSY,LAX,-16.0,-5.0
2018-11-16,OH,5475,DAY,CLT,-16.0,-5.0
2018-04-13,YX,3637,ABQ,ORD,-30.0,-5.0
2018-06-16,9E,3322,JFK,CLT,-12.0,-5.0
2018-02-21,AA,1628,BOS,ORD,15.0,-5.0
2018-07-29,OO,3001,CID,ORD,-12.0,-5.0
2018-07-29,MQ,3823,DFW,TXK,8.0,-5.0
2018-02-21,WN,142,BOS,MKE,-7.0,-5.0
2018-11-15,WN,168,SNA,SJC,-15.0,-5.0
2018-12-09,DL,1462,PIT,ATL,-11.0,-5.0
2018-12-08,9E,5305,FSM,ATL,-9.0,-5.0
2018-09-25,YV,5937,DFW,BMI,-13.0,-5.0
2018-10-19,OH,5096,PVD,DCA,-11.0,-5.0
2018-02-22,OO,4528,MKE,DTW,-5.0,-5.0
2018-04-19,WN,5993,PVD,RSW,1.0,-5.0
2018-08-03,WN,1474,SAN,MCO,-6.0,-5.0
2018-02-14,AA,1735,BOS,CLT,-6.0,-5.0
2018-09-21,9E,5385,ATL,AGS,-14.0,-5.0
2018-02-15,AA,766,PHL,CMH,11.0,-5.0
2018-04-18,DL,2420,BDL,DTW,1.0,-5.0
2018-02-15,DL,779,VPS,ATL,-11.0,-5.0
2018-04-19,OO,5843,SFO,SLC,-7.0,-5.0
2018-12-12,EV,4447,IAH,VPS,-12.0,-5.0
2018-06-10,DL,2272,ATL,SRQ,-17.0,-5.0
2018-12-12,WN,1352,MKE,DEN,-40.0,-5.0
2018-04-20,WN,6511,BNA,BOS,-12.0,-5.0
2018-04-20,OO,4743,DAY,DTW,-13.0,-5.0
2018-08-04,WN,4596,DEN,MSP,-18.0,-5.0
2018-09-21,DL,1503,LEX,ATL,-11.0,-5.0
2018-08-04,B6,658,FLL,CLE,-26.0,-5.0
2018-09-21,YX,3616,RDU,EWR,1.0,-5.0
2018-12-12,WN,1707,AUS,DAL,-9.0,-5.0
2018-08-01,YV,6263,DFW,IAD,-17.0,-5.0
2018-02-18,B6,71,JFK,SLC,-24.0,-5.0
2018-04-17,9E,3959,IAD,JFK,12.0,-5.0
2018-09-23,DL,2308,MIA,DTW,-23.0,-5.0
2018-12-11,UA,337,BNA,EWR,-16.0,-5.0
2018-12-11,DL,868,MSP,BOS,-29.0,-5.0
2018-08-01,HA,545,OGG,HNL,-4.0,-5.0
2018-09-23,HA,178,HNL,KOA,-10.0,-5.0
2018-02-18,WN,1733,BWI,BHM,-14.0,-5.0
2018-04-18,WN,5781,BOS,BNA,-5.0,-5.0
2018-06-11,UA,1080,DEN,SFO,-7.0,-5.0
2018-04-18,OO,5912,ORD,GRB,0.0,-5.0
2018-08-03,OO,5845,DEN,HLN,14.0,-5.0
2018-12-11,AA,1675,JFK,CLT,-23.0,-5.0
2018-12-11,WN,569,SEA,SMF,-1.0,-5.0
2018-02-17,OO,3434,SEA,MKE,-25.0,-5.0
2018-02-16,AA,985,PHX,JFK,-44.0,-5.0
2018-04-18,OO,3073,ORD,MCI,-12.0,-5.0
2018-02-16,9E,3742,MSP,GFK,-6.0,-5.0
2018-09-27,AA,2261,STL,DFW,4.0,-5.0
2018-04-12,YV,5846,SBP,PHX,-9.0,-5.0
2018-07-26,9E,4099,DTW,EVV,-7.0,-5.0
2018-06-18,OO,3474,SEA,FAT,-11.0,-5.0
2018-09-27,WN,852,DEN,BOI,1.0,-5.0
2018-09-26,WN,4464,SAN,OAK,-7.0,-5.0
2018-09-26,WN,5413,RDU,BWI,-10.0,-5.0
2018-07-27,AA,1881,MCO,PHL,-10.0,-5.0
2018-02-26,YX,3687,EWR,STL,-13.0,-5.0
2018-09-27,AA,2623,BOS,MIA,-28.0,-5.0
2018-09-26,OO,2987,TYS,ORD,-24.0,-5.0
2018-02-25,DL,2223,DTW,GRR,-17.0,-5.0
2018-02-25,UA,964,ORD,LAS,8.0,-5.0
2018-09-27,MQ,4190,ORD,FWA,-17.0,-5.0
2018-11-17,DL,2588,BOS,MSP,-3.0,-5.0
2018-04-13,OH,5695,CLT,PNS,0.0,-5.0
2018-04-11,UA,1633,ORD,DCA,-21.0,-5.0
2018-02-23,DL,2033,ALB,ATL,-34.0,-5.0
2018-09-27,WN,3665,RSW,CMH,-17.0,-5.0
2018-10-18,UA,788,EWR,SNA,14.0,-5.0
2018-06-07,AA,597,PHX,SFO,-4.0,-4.0
2018-09-09,OO,3521,JFK,ORD,11.0,-4.0
2018-06-07,WN,754,ONT,SJC,-11.0,-4.0
2018-09-28,AA,1784,LAX,IAH,1.0,-4.0
2018-09-19,DL,1452,ABQ,ATL,13.0,-4.0
2018-06-17,UA,1629,EWR,BOS,-6.0,-4.0
2018-08-02,OO,3558,SLC,DFW,2.0,-4.0
2018-06-07,WN,2089,STL,DSM,-16.0,-4.0
2018-10-05,MQ,4121,ORD,TVC,0.0,-4.0
2018-07-24,DL,905,SNA,MSP,11.0,-4.0
2018-07-24,DL,1335,LAX,MSP,-13.0,-4.0
2018-08-31,WN,987,SAT,PHX,-16.0,-4.0
2018-08-02,DL,2465,ATL,BDL,-22.0,-4.0
2018-09-28,YX,4476,IAH,MIA,1.0,-4.0
2018-09-01,WN,1890,PVD,MDW,-18.0,-4.0
2018-09-01,DL,658,LAX,SEA,-6.0,-4.0
2018-07-10,9E,5239,ATL,TYS,-5.0,-4.0
2018-05-21,AA,1689,RDU,PHL,-19.0,-4.0
2018-05-21,9E,3446,ATL,TYS,-15.0,-4.0
2018-10-10,B6,865,BOS,RSW,-1.0,-4.0
2018-06-17,DL,300,DTW,BNA,-15.0,-4.0
2018-08-07,DL,732,JAX,ATL,-14.0,-4.0
2018-05-21,AA,1396,DFW,BNA,-11.0,-4.0
2018-07-09,AS,1812,PDX,SFO,13.0,-4.0
2018-09-09,OH,5521,CLT,AVL,-9.0,-4.0
2018-08-29,WN,2380,PBI,BWI,-18.0,-4.0
2018-08-29,AA,746,TPA,DCA,-10.0,-4.0
2018-09-09,B6,27,EWR,MCO,-17.0,-4.0
2018-10-25,YX,4587,DCA,MCI,-8.0,-4.0
2018-07-11,MQ,3892,PWM,ORD,-27.0,-4.0
2018-06-29,HA,517,KOA,HNL,-1.0,-4.0
2018-08-29,EV,4286,IAH,OMA,-17.0,-4.0
2018-08-17,AA,2780,ORD,DEN,-8.0,-4.0
2018-10-04,EV,4038,ORD,GRB,-6.0,-4.0
2018-08-09,YX,3723,DEN,CLT,-9.0,-4.0
2018-10-04,UA,1579,IAH,SEA,-15.0,-4.0
2018-08-09,YV,6148,IAD,BTV,-15.0,-4.0
2018-07-12,YV,6142,IAD,BUF,-23.0,-4.0
2018-06-19,AA,2616,OKC,DFW,-9.0,-4.0
2018-05-23,YX,4500,MSY,DCA,-8.0,-4.0
2018-09-14,DL,2275,ATL,ORF,-7.0,-4.0
2018-08-17,DL,726,ATL,HSV,-12.0,-4.0
2018-09-28,UA,1807,IAD,ORF,-7.0,-4.0
2018-09-19,YV,5992,DFW,SDF,-12.0,-4.0
2018-05-22,WN,591,SLC,BWI,-24.0,-4.0
2018-07-10,AA,566,PHL,LAX,-29.0,-4.0
2018-06-19,OO,3581,PVD,DTW,-4.0,-4.0
2018-08-30,AA,2693,EWR,ORD,-1.0,-4.0
2018-07-10,AA,1311,LGA,MIA,20.0,-4.0
2018-10-10,DL,1414,SLC,CLE,-18.0,-4.0
2018-08-29,UA,2380,IAD,SAT,-11.0,-4.0
2018-09-23,WN,5680,BUF,BWI,-13.0,-4.0
2018-10-29,WN,2190,MDW,MCI,-15.0,-4.0
2018-08-08,WN,192,BWI,PIT,-12.0,-4.0
2018-07-11,AA,1386,PHX,SLC,161.0,-4.0
2018-09-14,OH,5528,BHM,DCA,-8.0,-4.0
2018-08-17,UA,805,IAH,MIA,-2.0,-4.0
2018-07-06,YV,5804,GPT,DFW,-17.0,-4.0
2018-10-08,WN,571,DCA,ATL,-13.0,-4.0
2018-07-06,AA,1970,PHL,PHX,-29.0,-4.0
2018-06-18,YX,6157,BOS,LGA,-15.0,-4.0
2018-05-18,AA,1085,ORD,SEA,-30.0,-4.0
2018-08-16,WN,797,LAS,BNA,5.0,-4.0
2018-08-16,WN,1349,OAK,SAN,3.0,-4.0
2018-09-05,YV,5981,DFW,LBB,4.0,-4.0
2018-05-19,EV,2893,DFW,SAF,-12.0,-4.0
2018-10-17,DL,2479,ATL,MDT,-15.0,-4.0
2018-06-09,DL,701,LAX,SEA,-5.0,-4.0
2018-08-04,UA,1668,PWM,ORD,-14.0,-4.0
2018-07-06,OO,2953,ORD,EWR,-13.0,-4.0
2018-10-17,DL,2861,DTW,MSP,-5.0,-4.0
2018-09-21,DL,1981,MSP,SMF,-8.0,-4.0
2018-05-19,UA,1981,CLE,LAX,-15.0,-4.0
2018-07-06,G4,534,LAS,AZA,-5.0,-4.0
2018-09-06,AA,652,PHX,SMF,-6.0,-4.0
2018-05-18,EV,4152,IAH,HSV,-8.0,-4.0
2018-07-05,YV,5840,DFW,HSV,20.0,-4.0
2018-09-15,WN,6872,ECP,HOU,-17.0,-4.0
2018-10-08,DL,1550,ABQ,SLC,-23.0,-4.0
