FlightDate,Airline,Origin,Dest,ArrDelay,DepDelay,Cancelled,Distance
2018-09-19,PT,PHL,ROA,-19.0,-10.0,False,311.0

2018-02-11,B6,OAK,LGB,-16.0,-10.0,False,353.0

2018-04-29,9E,DCA,JFK,-48.0,-10.0,False,213.0

2018-07-13,OO,ONT,SFO,-14.0,-10.0,False,363.0

2018-09-23,AA,PHX,EWR,-21.0,-10.0,False,2133.0

2018-10-22,B6,HPN,TPA,-18.0,-10.0,False,1032.0

2018-01-30,YV,IAH,ATL,-22.0,-10.0,False,689.0

2018-09-23,UA,EWR,SNA,8.0,-10.0,False,2434.0

2018-04-30,G4,PIE,DAY,-14.0,-10.0,False,831.0

2018-04-14,HA,ITO,HNL,-3.0,-10.0,False,216.0

2018-10-07,AA,KOA,LAX,-10.0,-10.0,False,2504.0

2018-09-12,MQ,ORD,GSO,-6.0,-10.0,False,589.0

2018-12-19,AS,SFO,SEA,-9.0,-10.0,False,679.0

2018-04-05,OO,CHO,ATL,25.0,-10.0,False,457.0

2018-09-18,B6,BWI,BOS,-6.0,-10.0,False,369.0

2018-12-09,9E,AEX,ATL,-22.0,-10.0,False,500.0

2018-05-19,EV,EWR,MEM,-20.0,-10.0,False,946.0

2018-05-15,B6,MCO,SJU,-11.0,-10.0,False,1189.0

2018-11-01,YV,BHM,DFW,-2.0,-10.0,False,597.0

2018-09-08,B6,FLL,BOS,-28.0,-10.0,False,1237.0

2018-10-26,YX,EWR,OMA,-6.0,-10.0,False,1134.0

2018-05-06,OO,SEA,DAL,1.0,-10.0,False,1670.0

2018-09-23,9E,CAE,LGA,-37.0,-10.0,False,617.0

2018-03-14,OO,SBN,ORD,-30.0,-10.0,False,84.0

2018-08-28,OO,RDM,LAX,-10.0,-9.0,False,726.0

2018-07-20,AS,SIT,JNU,-1.0,-9.0,False,95.0

2018-11-11,HA,HNL,LIH,-8.0,-9.0,False,102.0

2018-12-23,CP,SEA,SNA,-15.0,-9.0,False,978.0

2018-12-06,EV,IAH,CLL,-12.0,-9.0,False,74.0

2018-10-04,OH,CLT,HSV,-23.0,-9.0,False,333.0

2018-12-06,EV,IAH,BHM,-25.0,-9.0,False,562.0

2018-10-12,OO,MSP,SFO,-27.0,-9.0,False,1589.0

2018-08-12,G4,RFD,PGD,0.0,-9.0,False,1127.0

2018-07-24,OO,SLC,SFO,-5.0,-9.0,False,599.0

2018-03-17,OO,MCI,ORD,-28.0,-9.0,False,403.0

2018-12-23,MQ,GSP,ORD,-16.0,-9.0,False,577.0

2018-10-02,DL,PDX,LAX,-15.0,-9.0,False,834.0

2018-11-17,OO,ATL,DHN,-14.0,-9.0,False,170.0

2018-08-23,OO,SFO,SLC,1.0,-9.0,False,599.0

2018-07-03,OO,MKE,PDX,-27.0,-9.0,False,1718.0

2018-12-01,AA,LGA,CLT,-7.0,-9.0,False,544.0

2018-07-12,OO,ORD,LWB,-1.0,-9.0,False,489.0

2018-03-28,VX,LAX,SEA,-5.0,-9.0,False,954.0

2018-03-19,OO,COS,LAX,-7.0,-9.0,False,833.0

2018-03-01,OO,ASE,DEN,-8.0,-9.0,False,125.0

2018-05-02,AS,PDX,SNA,-21.0,-9.0,False,859.0

2018-04-24,OO,LAX,SJC,-24.0,-9.0,False,308.0

2018-10-17,CP,SEA,PSC,-17.0,-9.0,False,172.0

2018-03-24,UA,OGG,SFO,-23.0,-9.0,False,2338.0

2018-03-31,EV,CLL,IAH,-28.0,-9.0,False,74.0

2018-05-16,NK,LAS,MCO,-22.0,-9.0,False,2039.0

2018-11-24,NK,TPA,DTW,-6.0,-9.0,False,983.0

2018-05-01,AX,SAF,DEN,11.0,-9.0,False,303.0

2018-04-10,B6,DCA,BOS,-11.0,-9.0,False,399.0

2018-05-31,EV,DAY,EWR,-15.0,-9.0,False,533.0

2018-05-07,EV,EWR,CMH,-6.0,-9.0,False,463.0

2018-03-07,AS,SEA,ANC,-17.0,-9.0,False,1448.0

2018-02-17,YX,DTW,EWR,-16.0,-9.0,False,488.0

2018-11-04,MQ,GJT,DFW,-20.0,-9.0,False,773.0

2018-10-28,AS,SEA,SMF,-21.0,-9.0,False,605.0

2018-10-31,9E,XNA,MSP,-33.0,-9.0,False,596.0

2018-04-25,G4,CVG,PGD,-18.0,-9.0,False,850.0

2018-05-15,F9,DCA,DEN,-31.0,-9.0,False,1476.0

2018-04-03,ZW,ORD,SAV,4.0,-9.0,False,773.0

2018-10-31,YV,ELP,PHX,-13.0,-9.0,False,347.0

2018-03-03,C5,EWR,SAV,-45.0,-9.0,False,708.0

2018-04-17,EV,IAH,XNA,-19.0,-9.0,False,438.0

2018-04-01,B6,MCO,PVD,-1.0,-9.0,False,1072.0

2018-10-18,UA,DEN,MFR,-26.0,-9.0,False,964.0

2018-04-13,B6,JFK,TPA,-24.0,-9.0,False,1005.0

2018-03-30,YX,IND,EWR,-27.0,-9.0,False,645.0

2018-10-05,YV,IAH,DCA,-13.0,-9.0,False,1208.0

2018-04-09,OO,DVL,DEN,-26.0,-9.0,False,638.0

2018-03-30,UA,ABQ,IAH,-14.0,-9.0,False,744.0

2018-11-08,AS,LIH,SEA,-4.0,-9.0,False,2701.0

2018-05-27,B6,BOS,PBI,-5.0,-9.0,False,1197.0

2018-05-14,AS,SEA,SAT,-4.0,-9.0,False,1774.0

2018-10-02,OO,MOT,MSP,-29.0,-9.0,False,449.0

2018-10-25,F9,COS,PHX,-23.0,-9.0,False,551.0

2018-04-07,EM,MKK,HNL,-13.0,-9.0,False,54.0

2018-11-03,AA,CLT,ORD,-9.0,-9.0,False,599.0

2018-10-27,DL,MSP,MSN,-19.0,-9.0,False,228.0

2018-04-23,WN,STL,MSP,-14.0,-9.0,False,448.0

2018-10-20,OO,LAX,SBA,-2.0,-9.0,False,89.0

2018-04-05,DL,BHM,ATL,-21.0,-9.0,False,134.0

2018-10-24,OO,OKC,DEN,-16.0,-9.0,False,495.0

2018-02-13,UA,LAX,IAH,-10.0,-9.0,False,1379.0

2018-02-13,UA,LAX,DEN,-15.0,-9.0,False,862.0

2018-06-30,UA,SFO,BOS,-14.0,-9.0,False,2704.0

2018-03-30,OO,SJC,SNA,-13.0,-9.0,False,342.0

2018-04-09,DL,DTW,RSW,11.0,-9.0,False,1084.0

2018-06-09,B6,FLL,LAS,-29.0,-9.0,False,2173.0

2018-10-20,9E,MCO,IND,-2.0,-9.0,False,829.0

2018-07-05,UA,PHX,IAH,-9.0,-9.0,False,1009.0

2018-07-30,UA,EWR,TPA,-18.0,-9.0,False,997.0

2018-10-13,YX,PHL,IND,-19.0,-9.0,False,588.0

2018-07-25,ZW,ATW,DEN,9.0,-9.0,False,883.0

2018-11-02,NK,BQN,FLL,-5.0,-9.0,False,982.0

2018-02-16,OO,SFO,ONT,-10.0,-9.0,False,363.0

2018-07-14,WN,PHX,SJC,-16.0,-9.0,False,621.0

2018-02-09,B6,TPA,DCA,-9.0,-9.0,False,814.0

2018-04-20,YV,DFW,IAH,-1.0,-9.0,False,224.0

2018-11-23,MQ,ORD,CMI,-17.0,-9.0,False,135.0

2018-06-12,NK,LGA,MYR,-27.0,-9.0,False,563.0

2018-05-07,ZW,IAD,ROA,-20.0,-9.0,False,177.0

2018-06-04,F9,MCI,RDU,-19.0,-9.0,False,904.0

2018-03-01,B6,PHL,BOS,-14.0,-9.0,False,280.0

2018-05-01,OO,LAX,MFR,-1.0,-9.0,False,630.0

2018-05-17,EV,SHV,IAH,-18.0,-9.0,False,192.0

2018-05-04,G4,MSY,PIE,-18.0,-9.0,False,481.0

2018-02-21,B6,MCO,PVD,-11.0,-9.0,False,1072.0

2018-02-12,NK,FLL,PHL,-28.0,-9.0,False,992.0

2018-06-11,UA,LGA,IAH,16.0,-9.0,False,1416.0

2018-10-07,G4,SFB,ATW,-30.0,-9.0,False,1141.0

2018-06-27,UA,SAN,IAD,-18.0,-9.0,False,2253.0

2018-10-10,PT,RIC,PHL,-19.0,-9.0,False,198.0

2018-04-28,UA,LAS,SFO,-7.0,-9.0,False,414.0

2018-06-11,F9,MCO,CLT,-5.0,-9.0,False,468.0

2018-06-07,YX,IND,EWR,-14.0,-9.0,False,645.0

2018-06-16,YX,DSM,ORD,-14.0,-9.0,False,299.0

2018-06-12,OO,SFO,SLC,-20.0,-9.0,False,599.0

2018-04-06,UA,SAN,DEN,,-9.0,False,853.0

2018-08-09,YV,BUR,PHX,1.0,-9.0,False,369.0

2018-09-19,UA,RNO,DEN,-17.0,-9.0,False,804.0

2018-09-30,B6,LGB,SLC,-17.0,-9.0,False,588.0

2018-09-17,B6,RSW,DCA,-11.0,-9.0,False,892.0

2018-09-18,B6,LGA,FLL,-23.0,-9.0,False,1076.0

2018-12-21,OO,FWA,ATL,0.0,-9.0,False,508.0

2018-10-29,UA,PHX,SFO,-17.0,-9.0,False,651.0

2018-01-03,OO,SGU,SLC,-3.0,-9.0,False,272.0

2018-01-14,OO,HLN,SLC,-20.0,-9.0,False,402.0

2018-12-27,EV,BOS,CLE,-13.0,-9.0,False,563.0

2018-09-24,OH,DCA,DAY,-16.0,-9.0,False,391.0

2018-11-30,AA,SJU,MIA,-4.0,-9.0,False,1045.0

2018-09-18,9E,RDU,JFK,-17.0,-9.0,False,427.0

2018-01-29,UA,LGA,ORD,-33.0,-9.0,False,733.0

2018-09-03,G4,LAS,BLI,-14.0,-9.0,False,954.0

2018-09-20,MQ,DFW,LCH,-10.0,-9.0,False,295.0

2018-01-08,AS,SEA,BOS,-32.0,-9.0,False,2496.0

2018-01-22,YV,IAH,MAF,-17.0,-9.0,False,429.0

2018-11-25,AA,CLT,PVD,-14.0,-9.0,False,683.0

2018-09-29,B6,MCO,JFK,8.0,-9.0,False,944.0

2018-09-13,ZW,ORD,AZO,-22.0,-9.0,False,122.0

2018-12-17,DL,ATL,ATW,-20.0,-9.0,False,765.0

2018-12-22,ZW,DAY,ORD,-27.0,-9.0,False,240.0

2018-09-29,AA,RDU,CLT,-11.0,-9.0,False,130.0

2018-09-29,YX,GRR,PHL,-17.0,-9.0,False,573.0

2018-09-18,OO,FAY,ATL,-18.0,-9.0,False,331.0

2018-09-15,YV,IAD,BNA,-28.0,-9.0,False,542.0

2018-09-30,YV,IAD,GSP,-25.0,-9.0,False,384.0

2018-09-14,OO,ASE,DEN,-17.0,-9.0,False,125.0

2018-01-24,EV,IAH,HOB,-28.0,-9.0,False,501.0

2018-09-11,YV,TUS,PHX,-9.0,-9.0,False,110.0

2018-08-03,B6,SYR,MCO,-10.0,-9.0,False,1053.0

2018-09-13,OO,SLC,TUS,-5.0,-9.0,False,601.0

2018-11-22,9E,ROC,JFK,-11.0,-9.0,False,264.0

2018-09-18,OH,LYH,CLT,-31.0,-9.0,False,175.0

2018-01-20,DL,JFK,PHL,42.0,-9.0,False,94.0

2018-11-30,NK,DFW,ORD,-20.0,-9.0,False,801.0

2018-10-09,F9,MCO,PHL,-20.0,-9.0,False,861.0

2018-12-28,YX,IND,PHL,-7.0,-9.0,False,588.0

2018-12-15,AX,TYS,DEN,-38.0,-9.0,False,1162.0

2018-09-16,YX,EWR,MSP,-23.0,-9.0,False,1008.0

2018-09-08,YX,CMH,JFK,-18.0,-9.0,False,483.0

2018-10-13,B6,JFK,BUF,-20.0,-9.0,False,301.0

2018-01-13,DL,ATL,SDF,-15.0,-9.0,False,321.0

2018-12-10,OH,DCA,ATL,-24.0,-9.0,False,547.0

2018-09-02,OO,MQT,MSP,-13.0,-9.0,False,300.0

2018-11-28,AA,LAS,LAX,1.0,-9.0,False,236.0

2018-09-13,AA,CLT,ORF,-3.0,-9.0,False,290.0

2018-01-29,DL,MSP,SNA,-35.0,-9.0,False,1522.0

2018-11-08,OO,SUN,SLC,-12.0,-9.0,False,222.0

2018-12-26,UA,RSW,EWR,-4.0,-9.0,False,1068.0

2018-08-29,PT,ROA,PHL,-25.0,-9.0,False,311.0

2018-01-29,DL,ATL,CHS,-15.0,-9.0,False,259.0

2018-01-17,OO,DEN,BUR,-26.0,-9.0,False,850.0

2018-01-31,EV,IAH,TUL,-16.0,-9.0,False,429.0

2018-01-09,UA,ORD,CLE,-19.0,-9.0,False,316.0

2018-01-26,EV,MOB,IAH,-14.0,-9.0,False,427.0

2018-11-18,AS,ANC,SCC,-17.0,-9.0,False,626.0

2018-01-19,EV,IAH,CRP,-16.0,-9.0,False,201.0

2018-12-11,AX,DEN,AMA,-7.0,-9.0,False,359.0

2018-08-28,F9,SMF,LAS,14.0,-9.0,False,397.0

2018-01-10,NK,OAK,LAX,-10.0,-9.0,False,337.0

2018-12-09,PT,ROC,PHL,-22.0,-9.0,False,257.0

2018-12-18,UA,ORD,DCA,-12.0,-9.0,False,612.0

2018-01-19,VX,SFO,ORD,-16.0,-9.0,False,1846.0

2018-09-08,CP,SEA,SJC,-13.0,-9.0,False,696.0

2018-09-24,OO,TUL,DEN,-2.0,-9.0,False,541.0

2018-12-16,9E,FSM,ATL,-9.0,-9.0,False,579.0

2018-08-15,AA,PIT,CLT,-19.0,-9.0,False,366.0

2018-01-05,NK,LBE,FLL,-4.0,-9.0,False,980.0

2018-10-09,YX,IND,PHL,-10.0,-9.0,False,588.0

2018-08-20,YX,EWR,MCI,-28.0,-9.0,False,1092.0

2018-01-29,NK,ORD,FLL,-4.0,-9.0,False,1182.0

2018-09-27,DL,PDX,DTW,-36.0,-8.0,False,1953.0

2018-09-27,DL,PDX,LAX,-17.0,-8.0,False,834.0

2018-06-02,UA,SFO,EWR,-17.0,-8.0,False,2565.0

2018-09-12,OO,MSP,ABR,-17.0,-8.0,False,257.0

2018-11-23,WN,CMH,BNA,-15.0,-8.0,False,337.0

2018-11-20,UA,SNA,ORD,-6.0,-8.0,False,1726.0

2018-10-29,YV,PNS,IAH,-17.0,-8.0,False,489.0

2018-09-27,YX,JFK,DCA,10.0,-8.0,False,213.0

2018-10-03,YX,PHL,DSM,-2.0,-8.0,False,972.0

2018-10-29,MQ,DFW,SHV,7.0,-8.0,False,190.0

2018-04-23,AS,SEA,SFO,-15.0,-8.0,False,679.0

2018-10-16,DL,DTW,PHL,-20.0,-8.0,False,453.0

2018-11-21,UA,BOS,IAD,-14.0,-8.0,False,413.0

2018-02-16,ZW,ORF,IAD,-14.0,-8.0,False,157.0

2018-09-14,DL,ATL,RSW,-18.0,-8.0,False,515.0

2018-10-08,DL,SLC,SNA,-30.0,-8.0,False,588.0

2018-12-25,G7,ORF,DTW,-10.0,-8.0,False,529.0

2018-06-17,B6,FLL,BOS,-11.0,-8.0,False,1237.0

2018-06-11,UA,DEN,CMH,-13.0,-8.0,False,1154.0

2018-08-22,AA,AUS,DFW,-17.0,-8.0,False,190.0

2018-12-27,B6,BOS,FLL,-41.0,-8.0,False,1237.0

2018-01-23,UA,TPA,IAD,-23.0,-8.0,False,811.0

2018-01-23,UA,SFO,SBA,-12.0,-8.0,False,262.0

2018-04-08,UA,IAH,DEN,-18.0,-8.0,False,862.0

2018-08-22,AA,CLT,SYR,6.0,-8.0,False,603.0

2018-12-08,WN,SAN,SMF,-8.0,-8.0,False,480.0

2018-10-19,UA,OKC,DEN,-19.0,-8.0,False,495.0

2018-06-25,B6,PBI,BOS,-10.0,-8.0,False,1197.0

2018-06-06,AX,DEN,HDN,-6.0,-8.0,False,141.0

2018-11-30,OO,BTR,CLT,-14.0,-8.0,False,675.0

2018-08-30,AA,SEA,DFW,-16.0,-8.0,False,1660.0

2018-10-25,DL,HNL,LAX,-25.0,-8.0,False,2556.0

2018-10-31,OH,DCA,CVG,4.0,-8.0,False,411.0

2018-03-18,NK,LAX,LAS,-24.0,-8.0,False,236.0

2018-01-29,F9,SLC,DEN,-23.0,-8.0,False,391.0

2018-09-19,DL,MSY,ATL,-14.0,-8.0,False,425.0

2018-11-15,OO,PDX,DAL,-1.0,-8.0,False,1626.0

2018-11-14,OO,PSP,IAH,2.0,-8.0,False,1269.0

2018-11-06,OO,DEN,HYS,-16.0,-8.0,False,298.0

2018-11-19,UA,DEN,EUG,-28.0,-8.0,False,996.0

2018-10-23,MQ,BIL,DFW,-10.0,-8.0,False,1081.0

2018-11-07,OO,SFO,ACV,-10.0,-8.0,False,250.0

2018-06-23,WN,RDU,MDW,-13.0,-8.0,False,632.0

2018-01-19,G4,SCK,LAS,-4.0,-8.0,False,359.0

2018-06-13,OO,JMS,DEN,-8.0,-8.0,False,573.0

2018-09-17,QX,STS,LAX,-1.0,-8.0,False,400.0

2018-09-30,DL,CAK,ATL,-13.0,-8.0,False,528.0

2018-05-16,AS,LAX,LAS,-12.0,-8.0,False,236.0

2018-05-18,UA,LGA,ORD,-29.0,-8.0,False,733.0

2018-10-02,AA,SMF,ORD,-21.0,-8.0,False,1781.0

2018-05-23,UA,SFO,LAX,31.0,-8.0,False,337.0

2018-02-28,VX,SFO,DAL,13.0,-8.0,False,1476.0

2018-02-10,WN,SEA,LAS,-17.0,-8.0,False,867.0

2018-02-27,OO,PSP,LAX,-5.0,-8.0,False,110.0

2018-09-05,OO,LAX,SBP,-2.0,-8.0,False,156.0

2018-09-11,OH,PIT,CLT,-27.0,-8.0,False,366.0

2018-12-03,DL,CHS,ATL,-18.0,-8.0,False,259.0

2018-05-07,AS,ANC,SEA,-14.0,-8.0,False,1448.0

2018-10-27,B6,RSW,HPN,-20.0,-8.0,False,1102.0

2018-05-13,B6,BOS,MSY,-18.0,-8.0,False,1368.0

2018-01-01,WN,ABQ,DEN,-10.0,-8.0,False,349.0

2018-01-17,VX,LAX,SFO,14.0,-8.0,False,337.0

2018-10-03,AA,LGA,ORD,-26.0,-8.0,False,733.0

2018-09-25,UA,BWI,IAH,-2.0,-8.0,False,1235.0

2018-03-27,UA,OGG,SFO,-20.0,-8.0,False,2338.0

2018-11-11,DL,FLL,CVG,-10.0,-8.0,False,932.0

2018-03-29,AX,DEN,DRO,-19.0,-8.0,False,250.0

2018-05-18,OO,ALB,ORD,-19.0,-8.0,False,723.0

2018-09-28,WN,MCO,STL,-20.0,-8.0,False,882.0

2018-01-30,DL,JFK,SAN,-57.0,-8.0,False,2446.0

2018-10-06,DL,LAS,SLC,-7.0,-8.0,False,368.0

2018-03-26,C5,ROC,EWR,-10.0,-8.0,False,246.0

2018-11-01,G7,MHT,DTW,-1.0,-8.0,False,610.0

2018-10-28,DL,JAX,ATL,-15.0,-8.0,False,270.0

2018-10-24,DL,MLB,ATL,-18.0,-8.0,False,442.0

2018-05-01,HA,OGG,HNL,-5.0,-8.0,False,100.0

2018-09-22,QX,EAT,SEA,-10.0,-8.0,False,99.0

2018-01-05,EV,ORD,BHM,-2.0,-8.0,False,584.0

2018-12-23,AA,CLE,DFW,-7.0,-8.0,False,1021.0

2018-10-31,NK,LGA,ORD,-21.0,-8.0,False,733.0

2018-05-20,QX,GEG,SEA,-8.0,-8.0,False,224.0

2018-05-22,EV,ECP,IAH,-20.0,-8.0,False,572.0

2018-05-28,NK,MSP,BOS,15.0,-8.0,False,1124.0

2018-11-06,C5,IAD,MDT,-10.0,-8.0,False,94.0

2018-02-14,B6,BOS,MCO,-25.0,-8.0,False,1121.0

2018-03-01,G7,CPR,DEN,-23.0,-8.0,False,230.0

2018-11-25,DL,SEA,SAN,-30.0,-8.0,False,1050.0

2018-01-28,ZW,MLI,ORD,-13.0,-8.0,False,139.0

2018-09-23,OO,SAN,DAL,-3.0,-8.0,False,1182.0

2018-12-08,NK,DTW,RSW,-16.0,-8.0,False,1084.0

2018-11-13,AA,PHL,MCO,-16.0,-8.0,False,861.0

2018-12-04,OH,DAY,CLT,,-8.0,False,370.0

2018-09-23,WN,LBB,LAS,-9.0,-8.0,False,775.0

2018-09-13,EV,EWR,MEM,-7.0,-8.0,False,946.0

2018-01-07,C5,CHS,EWR,-27.0,-8.0,False,628.0

2018-12-01,OO,LAX,SBA,-16.0,-8.0,False,89.0

2018-10-20,MQ,JFK,RDU,-23.0,-8.0,False,427.0

2018-12-19,OO,DEN,FAT,-18.0,-8.0,False,844.0

2018-04-24,DL,ORD,ATL,-5.0,-8.0,False,606.0

2018-06-05,NK,DFW,ATL,12.0,-8.0,False,731.0

2018-11-27,DL,PDX,LAX,-15.0,-8.0,False,834.0

2018-10-24,MQ,ORD,TOL,-10.0,-8.0,False,213.0

2018-02-20,YX,SYR,ORD,-17.0,-8.0,False,607.0

2018-05-01,WN,STL,MDW,-9.0,-8.0,False,251.0

2018-05-20,AS,PDX,DTW,-3.0,-8.0,False,1953.0

2018-09-10,AX,IAD,ROC,-12.0,-8.0,False,288.0

2018-02-28,B6,MCO,SJU,-11.0,-8.0,False,1189.0

2018-09-20,F9,BNA,MCO,-11.0,-8.0,False,616.0

2018-01-10,WN,BOS,BWI,-30.0,-8.0,False,369.0

2018-11-27,AS,OGG,SEA,-52.0,-8.0,False,2640.0

2018-05-23,OO,XNA,DEN,-5.0,-8.0,False,616.0

2018-10-30,UA,IAH,ORD,-1.0,-8.0,False,925.0

2018-03-07,UA,SAN,SFO,-16.0,-8.0,False,447.0

2018-12-27,NK,MSY,TPA,3.0,-8.0,False,488.0

2018-05-21,NK,LAX,IAH,-11.0,-8.0,False,1379.0

2018-04-19,OO,APN,PLN,-16.0,-8.0,False,69.0

2018-10-15,WN,DCA,PVD,-15.0,-8.0,False,356.0

2018-12-05,EV,IAH,MFE,-16.0,-8.0,False,316.0

2018-12-17,HA,OGG,HNL,-12.0,-8.0,False,100.0

2018-10-28,F9,LAS,IND,-30.0,-8.0,False,1590.0

2018-01-31,NK,LAS,PHL,-24.0,-8.0,False,2176.0

2018-04-09,G7,DEN,SLC,-18.0,-8.0,False,391.0

2018-01-24,G7,DTW,MHT,-31.0,-8.0,False,610.0

2018-11-06,HA,ITO,OGG,-11.0,-8.0,False,121.0

2018-09-15,OO,PSP,SFO,-17.0,-8.0,False,421.0

2018-09-25,DL,LFT,ATL,-11.0,-8.0,False,503.0

2018-11-23,WN,PHX,AUS,-31.0,-8.0,False,872.0

2018-07-23,YX,ELP,ORD,-3.0,-8.0,False,1236.0

2018-07-15,C5,IAD,JAX,7.0,-8.0,False,630.0

2018-01-15,WN,BOI,GEG,-14.0,-8.0,False,287.0

2018-12-25,AA,CHS,DFW,4.0,-8.0,False,987.0

2018-10-27,MQ,LGA,IND,-7.0,-8.0,False,660.0

2018-10-07,UA,ATL,EWR,-19.0,-8.0,False,746.0

2018-09-11,DL,LGA,DTW,-25.0,-8.0,False,502.0

2018-10-08,UA,IAH,FLL,-5.0,-8.0,False,966.0

2018-09-07,OO,VEL,DEN,1.0,-8.0,False,259.0

2018-10-29,AA,ORD,DFW,-37.0,-8.0,False,801.0

2018-08-10,OH,GSP,CLT,-4.0,-8.0,False,75.0

2018-03-08,AS,LAS,SEA,1.0,-8.0,False,867.0

2018-09-18,OH,CLT,BHM,-12.0,-8.0,False,350.0

2018-08-30,WN,HOU,DAL,-12.0,-8.0,False,239.0

2018-08-29,PT,GSO,PHL,-12.0,-8.0,False,365.0

2018-04-07,B6,BOS,SYR,-11.0,-8.0,False,265.0

2018-09-26,DL,DTW,MSP,-16.0,-8.0,False,528.0

2018-11-03,OO,MCI,SAN,-32.0,-8.0,False,1334.0

2018-12-29,YX,JFK,SYR,-11.0,-8.0,False,209.0

2018-12-11,UA,TPA,IAH,3.0,-8.0,False,787.0

2018-12-08,UA,TPA,DEN,-19.0,-8.0,False,1506.0

2018-03-10,AS,PDX,SAN,5.0,-8.0,False,933.0

2018-09-08,DL,PHL,DTW,-14.0,-8.0,False,453.0

2018-07-17,UA,EWR,SFO,-13.0,-8.0,False,2565.0

2018-04-23,YX,LGA,PIT,-20.0,-8.0,False,335.0

2018-12-08,QX,PDX,GEG,-7.0,-8.0,False,279.0

2018-07-11,YX,PIT,IAH,-22.0,-8.0,False,1117.0

2018-09-26,AS,LIH,SJC,-19.0,-8.0,False,2466.0

2018-10-12,F9,RNO,DEN,-4.0,-8.0,False,804.0

2018-07-09,WN,BNA,MCI,-10.0,-8.0,False,491.0

2018-09-15,AA,SAN,DFW,-13.0,-8.0,False,1171.0

2018-04-21,DL,MCO,ATL,1.0,-8.0,False,404.0

2018-04-04,DL,DTW,BWI,-9.0,-8.0,False,409.0

2018-11-19,OO,SGU,DEN,-17.0,-8.0,False,517.0

2018-10-03,MQ,CLT,GSO,-2.0,-8.0,False,83.0

2018-07-28,B6,SYR,JFK,-19.0,-8.0,False,209.0

2018-03-09,YV,IAH,CHS,-28.0,-8.0,False,925.0

2018-10-22,WN,PDX,SJC,-16.0,-8.0,False,569.0

2018-07-10,AS,IND,SEA,-35.0,-8.0,False,1866.0

2018-10-16,B6,SEA,BOS,-22.0,-8.0,False,2496.0

2018-11-09,QX,SEA,EUG,-22.0,-8.0,False,234.0

2018-07-23,HA,OGG,HNL,-6.0,-8.0,False,100.0

2018-09-07,YX,CLT,HHH,-9.0,-8.0,False,207.0

2018-09-11,YV,IAD,JAX,-19.0,-8.0,False,630.0

2018-03-29,QX,SNA,STS,5.0,-8.0,False,433.0

2018-11-19,YX,GSO,PHL,-27.0,-8.0,False,365.0

2018-04-19,F9,CVG,JAX,-10.0,-8.0,False,613.0

2018-08-01,OO,ORD,GRR,-15.0,-8.0,False,137.0

2018-11-21,OO,DEN,MRY,-14.0,-8.0,False,959.0

2018-08-02,UA,AUS,IAH,-19.0,-8.0,False,140.0

2018-09-29,EV,DSM,IAH,-6.0,-8.0,False,802.0

2018-07-12,UA,CVG,IAH,-14.0,-8.0,False,871.0

2018-04-30,WN,BOS,ATL,-3.0,-8.0,False,946.0

2018-10-10,WN,FLL,IAD,-11.0,-8.0,False,901.0

2018-12-13,MQ,JFK,CMH,-17.0,-8.0,False,483.0

2018-08-30,MQ,SGF,ORD,-13.0,-8.0,False,438.0

2018-08-14,F9,RDU,MKE,-3.0,-8.0,False,689.0

2018-09-17,UA,CHS,EWR,-23.0,-8.0,False,628.0

2018-07-26,UA,SAT,ORD,-7.0,-8.0,False,1041.0

2018-12-18,MQ,ORD,GRR,-13.0,-8.0,False,137.0

2018-04-24,OO,SLC,ORD,-25.0,-8.0,False,1250.0

2018-08-24,F9,LAS,MKE,-18.0,-8.0,False,1524.0

2018-08-01,EV,LBB,IAH,-14.0,-8.0,False,458.0

2018-09-11,9E,DCA,JFK,-26.0,-8.0,False,213.0

2018-01-22,YX,ORD,MEM,-12.0,-8.0,False,491.0

2018-04-24,OO,ORD,PVD,-1.0,-8.0,False,849.0

2018-08-03,AX,SGF,DEN,-11.0,-8.0,False,637.0

2018-11-30,OO,FAT,DEN,-3.0,-8.0,False,844.0

2018-11-01,OH,DCA,BTV,-28.0,-8.0,False,437.0

2018-06-17,UA,LAS,IAD,-21.0,-8.0,False,2065.0

2018-12-18,OO,EKO,SLC,-19.0,-8.0,False,200.0

2018-07-12,B6,BOS,PHL,-29.0,-8.0,False,280.0

2018-10-27,UA,PBI,EWR,-16.0,-8.0,False,1023.0

2018-08-28,MQ,CMH,MIA,6.0,-8.0,False,990.0

2018-04-10,QX,SEA,GEG,-3.0,-8.0,False,224.0

